customer_id,employee_id,freight,order_date,order_id,required_date,ship_address,ship_city,ship_country,ship_name,ship_postal_code,ship_region,ship_via,shipped_date
SUPRD,2,0.17,1998-04-20T00:00:00+00:00,11035,1998-05-18T00:00:00+00:00,'Boulevard Tirou, 255',Charleroi,Belgium,Suprêmes délices,B-6000,,2,1998-04-24T00:00:00+00:00
DRACD,8,149.47,1998-04-20T00:00:00+00:00,11036,1998-05-18T00:00:00+00:00,Walserweg 21,Aachen,Germany,Drachenblut Delikatessen,52066,,3,1998-04-22T00:00:00+00:00
GODOS,7,3.2,1998-04-21T00:00:00+00:00,11037,1998-05-19T00:00:00+00:00,'C/ Romero, 33',Sevilla,Spain,Godos Cocina Típica,41101,,1,1998-04-27T00:00:00+00:00
SUPRD,1,29.59,1998-04-21T00:00:00+00:00,11038,1998-05-19T00:00:00+00:00,'Boulevard Tirou, 255',Charleroi,Belgium,Suprêmes délices,B-6000,,2,1998-04-30T00:00:00+00:00
LINOD,1,65.0,1998-04-21T00:00:00+00:00,11039,1998-05-19T00:00:00+00:00,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,LINO-Delicateses,4980,Nueva Esparta,2,
GREAL,4,18.84,1998-04-22T00:00:00+00:00,11040,1998-05-20T00:00:00+00:00,2732 Baker Blvd.,Eugene,USA,Great Lakes Food Market,97403,OR,3,
CHOPS,3,48.22,1998-04-22T00:00:00+00:00,11041,1998-05-20T00:00:00+00:00,Hauptstr. 31,Bern,Switzerland,Chop-suey Chinese,3012,,2,1998-04-28T00:00:00+00:00
COMMI,2,29.99,1998-04-22T00:00:00+00:00,11042,1998-05-06T00:00:00+00:00,'Av. dos Lusíadas, 23',Sao Paulo,Brazil,Comércio Mineiro,05432-043,SP,1,1998-05-01T00:00:00+00:00
SPECD,5,8.8,1998-04-22T00:00:00+00:00,11043,1998-05-20T00:00:00+00:00,'25, rue Lauriston',Paris,France,Spécialités du monde,75016,,2,1998-04-29T00:00:00+00:00
WOLZA,4,8.72,1998-04-23T00:00:00+00:00,11044,1998-05-21T00:00:00+00:00,ul. Filtrowa 68,Warszawa,Poland,Wolski Zajazd,01-012,,1,1998-05-01T00:00:00+00:00
BOTTM,6,70.58,1998-04-23T00:00:00+00:00,11045,1998-05-21T00:00:00+00:00,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,BC,2,
WANDK,8,71.64,1998-04-23T00:00:00+00:00,11046,1998-05-21T00:00:00+00:00,Adenauerallee 900,Stuttgart,Germany,Die Wandernde Kuh,70563,,2,1998-04-24T00:00:00+00:00
EASTC,7,46.62,1998-04-24T00:00:00+00:00,11047,1998-05-22T00:00:00+00:00,35 King George,London,UK,Eastern Connection,WX3 6FW,,3,1998-05-01T00:00:00+00:00
BOTTM,7,24.12,1998-04-24T00:00:00+00:00,11048,1998-05-22T00:00:00+00:00,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,BC,3,1998-04-30T00:00:00+00:00
GOURL,3,8.34,1998-04-24T00:00:00+00:00,11049,1998-05-22T00:00:00+00:00,'Av. Brasil, 442',Campinas,Brazil,Gourmet Lanchonetes,04876-786,SP,1,1998-05-04T00:00:00+00:00
FOLKO,8,59.41,1998-04-27T00:00:00+00:00,11050,1998-05-25T00:00:00+00:00,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,,2,1998-05-05T00:00:00+00:00
LAMAI,7,2.79,1998-04-27T00:00:00+00:00,11051,1998-05-25T00:00:00+00:00,1 rue Alsace-Lorraine,Toulouse,France,'La maison d''Asie',31000,,3,
HANAR,3,67.26,1998-04-27T00:00:00+00:00,11052,1998-05-25T00:00:00+00:00,'Rua do Paço, 67',Rio de Janeiro,Brazil,Hanari Carnes,05454-876,RJ,1,1998-05-01T00:00:00+00:00
PICCO,2,53.05,1998-04-27T00:00:00+00:00,11053,1998-05-25T00:00:00+00:00,Geislweg 14,Salzburg,Austria,Piccolo und mehr,5020,,2,1998-04-29T00:00:00+00:00
CACTU,8,0.33,1998-04-28T00:00:00+00:00,11054,1998-05-26T00:00:00+00:00,Cerrito 333,Buenos Aires,Argentina,Cactus Comidas para llevar,1010,,1,
HILAA,7,120.92,1998-04-28T00:00:00+00:00,11055,1998-05-26T00:00:00+00:00,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,Táchira,2,1998-05-05T00:00:00+00:00
EASTC,8,278.96,1998-04-28T00:00:00+00:00,11056,1998-05-12T00:00:00+00:00,35 King George,London,UK,Eastern Connection,WX3 6FW,,2,1998-05-01T00:00:00+00:00
NORTS,3,4.13,1998-04-29T00:00:00+00:00,11057,1998-05-27T00:00:00+00:00,South House 300 Queensbridge,London,UK,North/South,SW7 1RZ,,3,1998-05-01T00:00:00+00:00
BLAUS,9,31.14,1998-04-29T00:00:00+00:00,11058,1998-05-27T00:00:00+00:00,Forsterstr. 57,Mannheim,Germany,Blauer See Delikatessen,68306,,3,
RICAR,2,85.8,1998-04-29T00:00:00+00:00,11059,1998-06-10T00:00:00+00:00,'Av. Copacabana, 267',Rio de Janeiro,Brazil,Ricardo Adocicados,02389-890,RJ,2,
FRANS,2,10.98,1998-04-30T00:00:00+00:00,11060,1998-05-28T00:00:00+00:00,Via Monte Bianco 34,Torino,Italy,Franchi S.p.A.,10100,,2,1998-05-04T00:00:00+00:00
GREAL,4,14.01,1998-04-30T00:00:00+00:00,11061,1998-06-11T00:00:00+00:00,2732 Baker Blvd.,Eugene,USA,Great Lakes Food Market,97403,OR,3,
REGGC,4,29.93,1998-04-30T00:00:00+00:00,11062,1998-05-28T00:00:00+00:00,Strada Provinciale 124,Reggio Emilia,Italy,Reggiani Caseifici,42100,,2,
HUNGO,3,81.73,1998-04-30T00:00:00+00:00,11063,1998-05-28T00:00:00+00:00,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,Co. Cork,2,1998-05-06T00:00:00+00:00
SAVEA,1,30.09,1998-05-01T00:00:00+00:00,11064,1998-05-29T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,1,1998-05-04T00:00:00+00:00
LILAS,8,12.91,1998-05-01T00:00:00+00:00,11065,1998-05-29T00:00:00+00:00,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,LILA-Supermercado,3508,Lara,1,
WHITC,7,44.72,1998-05-01T00:00:00+00:00,11066,1998-05-29T00:00:00+00:00,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,WA,2,1998-05-04T00:00:00+00:00
DRACD,1,7.98,1998-05-04T00:00:00+00:00,11067,1998-05-18T00:00:00+00:00,Walserweg 21,Aachen,Germany,Drachenblut Delikatessen,52066,,2,1998-05-06T00:00:00+00:00
QUEEN,8,81.75,1998-05-04T00:00:00+00:00,11068,1998-06-01T00:00:00+00:00,'Alameda dos Canàrios, 891',Sao Paulo,Brazil,Queen Cozinha,05487-020,SP,2,
TORTU,1,15.67,1998-05-04T00:00:00+00:00,11069,1998-06-01T00:00:00+00:00,Avda. Azteca 123,México D.F.,Mexico,Tortuga Restaurante,05033,,2,1998-05-06T00:00:00+00:00
LEHMS,2,136.0,1998-05-05T00:00:00+00:00,11070,1998-06-02T00:00:00+00:00,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,,1,
LILAS,1,0.93,1998-05-05T00:00:00+00:00,11071,1998-06-02T00:00:00+00:00,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,LILA-Supermercado,3508,Lara,1,
ERNSH,4,258.64,1998-05-05T00:00:00+00:00,11072,1998-06-02T00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,2,
PERIC,2,24.95,1998-05-05T00:00:00+00:00,11073,1998-06-02T00:00:00+00:00,Calle Dr. Jorge Cash 321,México D.F.,Mexico,Pericles Comidas clásicas,05033,,2,
SIMOB,7,18.44,1998-05-06T00:00:00+00:00,11074,1998-06-03T00:00:00+00:00,Vinbæltet 34,Kobenhavn,Denmark,Simons bistro,1734,,2,
RICSU,8,6.19,1998-05-06T00:00:00+00:00,11075,1998-06-03T00:00:00+00:00,Starenweg 5,Genève,Switzerland,Richter Supermarkt,1204,,2,
BONAP,4,38.28,1998-05-06T00:00:00+00:00,11076,1998-06-03T00:00:00+00:00,'12, rue des Bouchers',Marseille,France,'Bon app''',13008,,2,
RATTC,1,8.53,1998-05-06T00:00:00+00:00,11077,1998-06-03T00:00:00+00:00,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,NM,2,
